1.13,-314.767,-294.705,124.601
1.14,-314.767,-294.705,124.601
1.15,-314.767,-294.705,124.601
1.16,-314.767,-294.705,124.601
1.17,-314.767,-294.705,124.602
1.18,-314.767,-294.705,124.602
1.19,-314.767,-294.705,124.602
1.2,-314.767,-294.705,124.602
1.21,-314.767,-294.705,124.602
1.22,-314.767,-294.705,124.602
1.23,-314.767,-294.705,124.602
1.24,-314.767,-294.705,124.602
1.25,-314.767,-294.705,124.602
1.26,-314.767,-294.705,124.602
1.27,-314.767,-294.705,124.602
1.28,-314.767,-294.705,124.602
1.29,-314.767,-294.705,124.602
1.3,-314.767,-294.705,124.602
1.31,-314.767,-294.705,124.602
1.32,-314.767,-294.705,124.602
1.33,-314.767,-294.705,124.602
1.34,-314.767,-294.705,124.602
1.35,-314.767,-294.705,124.602
1.36,-314.767,-294.705,124.602
1.37,-314.767,-294.705,124.602
1.38,-314.767,-294.705,124.602
1.39,-314.766,-294.705,124.602
1.4,-314.766,-294.705,124.602
1.41,-314.766,-294.705,124.602
1.42,-314.766,-294.705,124.602
1.43,-314.766,-294.705,124.602
1.44,-314.766,-294.705,124.602
1.45,-314.766,-294.705,124.602
1.46,-314.766,-294.705,124.602
1.47,-314.766,-294.705,124.602
1.48,-314.766,-294.705,124.602
1.49,-314.766,-294.705,124.602
1.5,-314.766,-294.704,124.602
1.51,-314.766,-294.704,124.602
1.52,-314.766,-294.704,124.602
1.53,-314.766,-294.704,124.602
1.54,-314.766,-294.704,124.602
1.55,-314.766,-294.704,124.602
1.56,-314.766,-294.704,124.602
1.57,-314.766,-294.704,124.602
1.58,-314.766,-294.704,124.602
1.59,-314.766,-294.704,124.602
1.6,-314.766,-294.704,124.602
1.61,-314.766,-294.704,124.602
1.62,-314.765,-294.704,124.602
1.63,-314.765,-294.704,124.602
1.64,-314.765,-294.704,124.602
1.65,-314.765,-294.704,124.602
1.66,-314.765,-294.704,124.602
1.67,-314.765,-294.704,124.602
1.68,-314.765,-294.704,124.602
1.69,-314.765,-294.704,124.602
1.7,-314.765,-294.704,124.602
1.71,-314.765,-294.704,124.602
1.72,-314.765,-294.704,124.602
1.73,-314.765,-294.704,124.602
1.74,-314.765,-294.704,124.603
1.75,-314.765,-294.704,124.603
1.76,-314.765,-294.704,124.603
1.77,-314.765,-294.704,124.603
1.78,-314.764,-294.704,124.603
1.79,-314.764,-294.704,124.603
1.8,-314.764,-294.704,124.603
1.81,-314.764,-294.704,124.603
1.82,-314.764,-294.704,124.603
1.83,-314.764,-294.704,124.603
1.84,-314.764,-294.704,124.603
1.85,-314.764,-294.704,124.603
1.86,-314.764,-294.704,124.603
1.87,-314.764,-294.704,124.603
1.88,-314.764,-294.704,124.603
1.89,-314.764,-294.704,124.603
1.9,-314.764,-294.704,124.603
1.91,-314.763,-294.704,124.603
1.92,-314.763,-294.704,124.603
1.93,-314.763,-294.704,124.603
1.94,-314.763,-294.704,124.603
1.95,-314.763,-294.704,124.603
1.96,-314.763,-294.704,124.603
1.97,-314.763,-294.704,124.603
1.98,-314.763,-294.704,124.603
1.99,-314.763,-294.704,124.603
2,-314.763,-294.704,124.603
2.01,-314.763,-294.704,124.603
2.02,-314.762,-294.704,124.603
2.03,-314.762,-294.704,124.603
2.04,-314.762,-294.704,124.603
2.05,-314.762,-294.704,124.603
2.06,-314.762,-294.704,124.603
2.07,-314.762,-294.704,124.603
2.08,-314.762,-294.704,124.603
2.09,-314.762,-294.704,124.603
2.1,-314.762,-294.704,124.603
2.11,-314.762,-294.704,124.603
2.12,-314.761,-294.704,124.603
2.13,-314.761,-294.704,124.603
2.14,-314.761,-294.704,124.603
2.15,-314.761,-294.704,124.603
2.16,-314.761,-294.704,124.603
2.17,-314.761,-294.704,124.603
2.18,-314.761,-294.704,124.603
2.19,-314.761,-294.704,124.603
2.2,-314.76,-294.704,124.603
2.21,-314.76,-294.704,124.603
2.22,-314.76,-294.704,124.603
2.23,-314.76,-294.704,124.603
2.24,-314.76,-294.704,124.603
2.25,-314.76,-294.704,124.603
2.26,-314.76,-294.704,124.604
2.27,-314.76,-294.704,124.604
2.28,-314.759,-294.704,124.604
2.29,-314.759,-294.704,124.604
2.3,-314.759,-294.704,124.604
2.31,-314.759,-294.704,124.604
2.32,-314.759,-294.704,124.604
2.33,-314.759,-294.704,124.604
2.34,-314.759,-294.704,124.604
2.35,-314.758,-294.704,124.604
2.36,-314.758,-294.704,124.604
2.37,-314.758,-294.704,124.604
2.38,-314.758,-294.704,124.604
2.39,-314.758,-294.704,124.604
2.4,-314.758,-294.704,124.604
2.41,-314.757,-294.704,124.604
2.42,-314.757,-294.704,124.604
2.43,-314.757,-294.704,124.604
2.44,-314.757,-294.704,124.604
2.45,-314.757,-294.704,124.604
2.46,-314.757,-294.704,124.604
2.47,-314.756,-294.704,124.604
2.48,-314.756,-294.704,124.604
2.49,-314.756,-294.704,124.604
2.5,-314.756,-294.704,124.604
2.51,-314.756,-294.704,124.604
2.52,-314.756,-294.704,124.604
2.53,-314.755,-294.704,124.604
2.54,-314.755,-294.704,124.604
2.55,-314.755,-294.704,124.604
2.56,-314.755,-294.704,124.604
2.57,-314.755,-294.704,124.604
2.58,-314.754,-294.704,124.604
2.59,-314.754,-294.704,124.604
2.6,-314.754,-294.704,124.604
2.61,-314.754,-294.704,124.604
2.62,-314.754,-294.704,124.604
2.63,-314.753,-294.704,124.604
2.64,-314.753,-294.704,124.604
2.65,-314.753,-294.704,124.604
2.66,-314.753,-294.704,124.604
2.67,-314.753,-294.704,124.604
2.68,-314.752,-294.704,124.604
2.69,-314.752,-294.704,124.604
2.7,-314.752,-294.704,124.604
2.71,-314.752,-294.704,124.604
2.72,-314.752,-294.704,124.605
2.73,-314.751,-294.704,124.605
2.74,-314.751,-294.704,124.605
2.75,-314.751,-294.704,124.605
2.76,-314.751,-294.704,124.605
2.77,-314.75,-294.704,124.605
2.78,-314.75,-294.704,124.605
2.79,-314.75,-294.704,124.605
2.8,-314.75,-294.704,124.605
2.81,-314.749,-294.704,124.605
2.82,-314.749,-294.704,124.605
2.83,-314.749,-294.704,124.605
2.84,-314.749,-294.704,124.605
2.85,-314.748,-294.704,124.605
2.86,-314.748,-294.704,124.605
2.87,-314.748,-294.703,124.605
2.88,-314.748,-294.703,124.605
2.89,-314.747,-294.703,124.605
2.9,-314.747,-294.703,124.605
2.91,-314.747,-294.703,124.605
2.92,-314.747,-294.703,124.605
2.93,-314.746,-294.703,124.605
2.94,-314.746,-294.703,124.605
2.95,-314.746,-294.703,124.605
2.96,-314.745,-294.703,124.605
2.97,-314.745,-294.703,124.605
2.98,-314.745,-294.703,124.605
2.99,-314.745,-294.703,124.605
3,-314.744,-294.703,124.605
3.01,-314.744,-294.703,124.605
3.02,-314.744,-294.703,124.605
3.03,-314.743,-294.703,124.605
3.04,-314.743,-294.703,124.605
3.05,-314.743,-294.703,124.605
3.06,-314.742,-294.703,124.605
3.07,-314.742,-294.703,124.605
3.08,-314.742,-294.703,124.605
3.09,-314.742,-294.703,124.605
3.1,-314.741,-294.703,124.606
3.11,-314.741,-294.703,124.606
3.12,-314.741,-294.703,124.606
3.13,-314.74,-294.703,124.606
3.14,-314.74,-294.703,124.606
3.15,-314.74,-294.703,124.606
3.16,-314.739,-294.703,124.606
3.17,-314.739,-294.703,124.606
3.18,-314.739,-294.703,124.606
3.19,-314.738,-294.703,124.606
3.2,-314.738,-294.703,124.606
3.21,-314.737,-294.703,124.606
3.22,-314.737,-294.703,124.606
3.23,-314.737,-294.703,124.606
3.24,-314.736,-294.703,124.606
3.25,-314.736,-294.703,124.606
3.26,-314.736,-294.703,124.606
3.27,-314.735,-294.703,124.606
3.28,-314.735,-294.703,124.606
3.29,-314.735,-294.703,124.606
3.3,-314.734,-294.703,124.606
3.31,-314.734,-294.703,124.606
3.32,-314.733,-294.703,124.606
3.33,-314.733,-294.703,124.606
3.34,-314.733,-294.703,124.606
3.35,-314.732,-294.703,124.606
3.36,-314.732,-294.703,124.606
3.37,-314.731,-294.703,124.606
3.38,-314.731,-294.703,124.606
3.39,-314.731,-294.703,124.606
3.4,-314.73,-294.703,124.606
3.41,-314.73,-294.703,124.606
3.42,-314.729,-294.703,124.606
3.43,-314.729,-294.703,124.606
3.44,-314.728,-294.702,124.607
3.45,-314.728,-294.702,124.607
3.46,-314.728,-294.702,124.607
3.47,-314.727,-294.702,124.607
3.48,-314.727,-294.702,124.607
3.49,-314.726,-294.702,124.607
3.5,-314.726,-294.702,124.607
3.51,-314.725,-294.702,124.607
3.52,-314.725,-294.702,124.607
3.53,-314.724,-294.702,124.607
3.54,-314.724,-294.702,124.607
3.55,-314.724,-294.702,124.607
3.56,-314.723,-294.702,124.607
3.57,-314.723,-294.702,124.607
3.58,-314.722,-294.702,124.607
3.59,-314.722,-294.702,124.607
3.6,-314.721,-294.702,124.607
3.61,-314.721,-294.702,124.607
3.62,-314.72,-294.702,124.607
3.63,-314.72,-294.702,124.607
3.64,-314.719,-294.702,124.607
3.65,-314.719,-294.702,124.607
3.66,-314.718,-294.702,124.607
3.67,-314.718,-294.702,124.607
3.68,-314.717,-294.702,124.607
3.69,-314.717,-294.702,124.607
3.7,-314.716,-294.702,124.607
3.71,-314.716,-294.702,124.607
3.72,-314.715,-294.702,124.607
3.73,-314.715,-294.702,124.607
3.74,-314.714,-294.702,124.608
3.75,-314.713,-294.702,124.608
3.76,-314.713,-294.702,124.608
3.77,-314.712,-294.702,124.608
3.78,-314.712,-294.702,124.608
3.79,-314.711,-294.702,124.608
3.8,-314.711,-294.702,124.608
3.81,-314.71,-294.702,124.608
3.82,-314.71,-294.702,124.608
3.83,-314.709,-294.702,124.608
3.84,-314.708,-294.701,124.608
3.85,-314.708,-294.701,124.608
3.86,-314.707,-294.701,124.608
3.87,-314.707,-294.701,124.608
3.88,-314.706,-294.701,124.608
3.89,-314.706,-294.701,124.608
3.9,-314.705,-294.701,124.608
3.91,-314.704,-294.701,124.608
3.92,-314.704,-294.701,124.608
3.93,-314.703,-294.701,124.608
3.94,-314.702,-294.701,124.608
3.95,-314.702,-294.701,124.608
3.96,-314.701,-294.701,124.608
3.97,-314.701,-294.701,124.608
3.98,-314.7,-294.701,124.608
3.99,-314.699,-294.701,124.608
4,-314.699,-294.701,124.608
4.01,-314.698,-294.701,124.609
4.02,-314.697,-294.701,124.609
4.03,-314.697,-294.701,124.609
4.04,-314.696,-294.701,124.609
4.05,-314.695,-294.701,124.609
4.06,-314.695,-294.701,124.609
4.07,-314.694,-294.701,124.609
4.08,-314.693,-294.701,124.609
4.09,-314.693,-294.701,124.609
4.1,-314.692,-294.701,124.609
4.11,-314.691,-294.701,124.609
4.12,-314.691,-294.701,124.609
4.13,-314.69,-294.701,124.609
4.14,-314.689,-294.701,124.609
4.15,-314.688,-294.701,124.609
4.16,-314.688,-294.7,124.609
4.17,-314.687,-294.7,124.609
4.18,-314.686,-294.7,124.609
4.19,-314.686,-294.7,124.609
4.2,-314.685,-294.7,124.609
4.21,-314.684,-294.7,124.609
4.22,-314.683,-294.7,124.609
4.23,-314.683,-294.7,124.609
4.24,-314.682,-294.7,124.609
4.25,-314.681,-294.7,124.609
4.26,-314.68,-294.7,124.61
4.27,-314.68,-294.7,124.61
4.28,-314.679,-294.7,124.61
4.29,-314.678,-294.7,124.61
4.3,-314.677,-294.7,124.61
4.31,-314.676,-294.7,124.61
4.32,-314.676,-294.7,124.61
4.33,-314.675,-294.7,124.61
4.34,-314.674,-294.7,124.61
4.35,-314.673,-294.7,124.61
4.36,-314.672,-294.7,124.61
4.37001,-314.672,-294.7,124.61
4.38001,-314.671,-294.7,124.61
4.39001,-314.67,-294.7,124.61
4.40001,-314.669,-294.7,124.61
4.41001,-314.668,-294.699,124.61
4.42001,-314.668,-294.699,124.61
4.43001,-314.667,-294.699,124.61
4.44001,-314.666,-294.699,124.61
4.45001,-314.665,-294.699,124.61
4.46001,-314.664,-294.699,124.61
4.47001,-314.663,-294.699,124.61
4.48001,-314.662,-294.699,124.611
4.49001,-314.661,-294.699,124.611
4.50001,-314.661,-294.699,124.611
4.51001,-314.66,-294.699,124.611
4.52001,-314.659,-294.699,124.611
4.53001,-314.658,-294.699,124.611
4.54001,-314.657,-294.699,124.611
4.55001,-314.656,-294.699,124.611
4.56001,-314.655,-294.699,124.611
4.57001,-314.654,-294.699,124.611
4.58001,-314.653,-294.699,124.611
4.59001,-314.652,-294.699,124.611
4.60001,-314.652,-294.699,124.611
4.61001,-314.651,-294.699,124.611
4.62001,-314.65,-294.699,124.611
4.63001,-314.649,-294.699,124.611
4.64001,-314.648,-294.698,124.611
4.65001,-314.647,-294.698,124.611
4.66001,-314.646,-294.698,124.611
4.67001,-314.645,-294.698,124.611
4.68001,-314.644,-294.698,124.612
4.69001,-314.643,-294.698,124.612
4.70001,-314.642,-294.698,124.612
4.71001,-314.641,-294.698,124.612
4.72001,-314.64,-294.698,124.612
4.73001,-314.639,-294.698,124.612
4.74001,-314.638,-294.698,124.612
4.75001,-314.637,-294.698,124.612
4.76001,-314.636,-294.698,124.612
4.77001,-314.635,-294.698,124.612
4.78001,-314.634,-294.698,124.612
4.79001,-314.633,-294.698,124.612
4.80001,-314.632,-294.698,124.612
4.81002,-314.631,-294.698,124.612
4.82002,-314.63,-294.698,124.612
4.83002,-314.629,-294.698,124.612
4.84002,-314.627,-294.698,124.612
4.85002,-314.626,-294.697,124.612
4.86002,-314.625,-294.697,124.612
4.87002,-314.624,-294.697,124.613
4.88002,-314.623,-294.697,124.613
4.89002,-314.622,-294.697,124.613
4.90002,-314.621,-294.697,124.613
4.91002,-314.62,-294.697,124.613
4.92002,-314.619,-294.697,124.613
4.93002,-314.618,-294.697,124.613
4.94002,-314.616,-294.697,124.613
4.95002,-314.615,-294.697,124.613
4.96002,-314.614,-294.697,124.613
4.97002,-314.613,-294.697,124.613
4.98002,-314.612,-294.697,124.613
4.99002,-314.611,-294.697,124.613
5.00002,-314.61,-294.697,124.613
5.01002,-314.608,-294.697,124.613
5.02002,-314.607,-294.697,124.613
5.03002,-314.606,-294.696,124.613
5.04002,-314.605,-294.696,124.614
5.05002,-314.604,-294.696,124.614
5.06002,-314.602,-294.696,124.614
5.07002,-314.601,-294.696,124.614
5.08002,-314.6,-294.696,124.614
5.09002,-314.599,-294.696,124.614
5.10002,-314.598,-294.696,124.614
5.11002,-314.596,-294.696,124.614
5.12002,-314.595,-294.696,124.614
5.13002,-314.594,-294.696,124.614
5.14002,-314.593,-294.696,124.614
5.15002,-314.591,-294.696,124.614
5.16002,-314.59,-294.696,124.614
5.17002,-314.589,-294.696,124.614
5.18002,-314.588,-294.696,124.614
5.19002,-314.586,-294.696,124.614
5.20002,-314.585,-294.695,124.614
5.21002,-314.584,-294.695,124.615
5.22002,-314.582,-294.695,124.615
5.23002,-314.581,-294.695,124.615
5.24003,-314.58,-294.695,124.615
5.25003,-314.578,-294.695,124.615
5.26003,-314.577,-294.695,124.615
5.27003,-314.576,-294.695,124.615
5.28003,-314.574,-294.695,124.615
5.29003,-314.573,-294.695,124.615
5.30003,-314.572,-294.695,124.615
5.31003,-314.57,-294.695,124.615
5.32003,-314.569,-294.695,124.615
5.33003,-314.568,-294.695,124.615
5.34003,-314.566,-294.695,124.615
5.35003,-314.565,-294.694,124.615
5.36003,-314.563,-294.694,124.615
5.37003,-314.562,-294.694,124.616
5.38003,-314.561,-294.694,124.616
5.39003,-314.559,-294.694,124.616
5.40003,-314.558,-294.694,124.616
5.41003,-314.556,-294.694,124.616
5.42003,-314.555,-294.694,124.616
5.43003,-314.554,-294.694,124.616
5.44003,-314.552,-294.694,124.616
5.45003,-314.551,-294.694,124.616
5.46003,-314.549,-294.694,124.616
5.47003,-314.548,-294.694,124.616
5.48003,-314.546,-294.694,124.616
5.49003,-314.545,-294.694,124.616
5.50003,-314.543,-294.693,124.616
5.51003,-314.542,-294.693,124.617
5.52003,-314.54,-294.693,124.617
5.53003,-314.539,-294.693,124.617
5.54003,-314.537,-294.693,124.617
5.55003,-314.536,-294.693,124.617
5.56003,-314.534,-294.693,124.617
5.57003,-314.533,-294.693,124.617
5.58003,-314.531,-294.693,124.617
5.59003,-314.53,-294.693,124.617
5.60003,-314.528,-294.693,124.617
5.61003,-314.526,-294.693,124.617
5.62003,-314.525,-294.693,124.617
5.63003,-314.523,-294.692,124.617
5.64003,-314.522,-294.692,124.617
5.65003,-314.52,-294.692,124.618
5.66003,-314.518,-294.692,124.618
5.67003,-314.517,-294.692,124.618
5.68004,-314.515,-294.692,124.618
5.69004,-314.514,-294.692,124.618
5.70004,-314.512,-294.692,124.618
5.71004,-314.51,-294.692,124.618
5.72004,-314.509,-294.692,124.618
5.73004,-314.507,-294.692,124.618
5.74004,-314.505,-294.692,124.618
5.75004,-314.504,-294.692,124.618
5.76004,-314.502,-294.691,124.618
5.77004,-314.5,-294.691,124.618
5.78004,-314.499,-294.691,124.618
5.79004,-314.497,-294.691,124.619
5.80004,-314.495,-294.691,124.619
5.81004,-314.494,-294.691,124.619
5.82004,-314.492,-294.691,124.619
5.83004,-314.49,-294.691,124.619
5.84004,-314.488,-294.691,124.619
5.85004,-314.487,-294.691,124.619
5.86004,-314.485,-294.691,124.619
5.87004,-314.483,-294.691,124.619
5.88004,-314.481,-294.69,124.619
5.89004,-314.48,-294.69,124.619
5.90004,-314.478,-294.69,124.619
5.91004,-314.476,-294.69,124.619
5.92004,-314.474,-294.69,124.62
5.93004,-314.472,-294.69,124.62
5.94004,-314.471,-294.69,124.62
5.95004,-314.469,-294.69,124.62
5.96004,-314.467,-294.69,124.62
5.97004,-314.465,-294.69,124.62
5.98004,-314.463,-294.69,124.62
5.99004,-314.461,-294.69,124.62
6.00004,-314.46,-294.689,124.62
6.01004,-314.458,-294.689,124.62
6.02004,-314.456,-294.689,124.62
6.03004,-314.454,-294.689,124.62
6.04004,-314.452,-294.689,124.621
6.05004,-314.45,-294.689,124.621
6.06004,-314.448,-294.689,124.621
6.07004,-314.446,-294.689,124.621
6.08004,-314.444,-294.689,124.621
6.09004,-314.442,-294.689,124.621
6.10004,-314.44,-294.689,124.621
6.11004,-314.439,-294.688,124.621
6.12005,-314.437,-294.688,124.621
6.13005,-314.435,-294.688,124.621
6.14005,-314.433,-294.688,124.621
6.15005,-314.431,-294.688,124.621
6.16005,-314.429,-294.688,124.622
6.17005,-314.427,-294.688,124.622
6.18005,-314.425,-294.688,124.622
6.19005,-314.423,-294.688,124.622
6.20005,-314.421,-294.688,124.622
6.21005,-314.419,-294.688,124.622
6.22005,-314.417,-294.687,124.622
6.23005,-314.415,-294.687,124.622
6.24005,-314.412,-294.687,124.622
6.25005,-314.41,-294.687,124.622
6.26005,-314.408,-294.687,124.622
6.27005,-314.406,-294.687,124.623
6.28005,-314.404,-294.687,124.623
6.29005,-314.402,-294.687,124.623
6.30005,-314.4,-294.687,124.623
6.31005,-314.398,-294.687,124.623
6.32005,-314.396,-294.686,124.623
6.33005,-314.394,-294.686,124.623
6.34005,-314.391,-294.686,124.623
6.35005,-314.389,-294.686,124.623
6.36005,-314.387,-294.686,124.623
6.37005,-314.385,-294.686,124.623
6.38005,-314.383,-294.686,124.624
6.39005,-314.381,-294.686,124.624
6.40005,-314.378,-294.686,124.624
6.41005,-314.376,-294.686,124.624
6.42005,-314.374,-294.685,124.624
6.43005,-314.372,-294.685,124.624
6.44005,-314.37,-294.685,124.624
6.45005,-314.367,-294.685,124.624
6.46005,-314.365,-294.685,124.624
6.47005,-314.363,-294.685,124.624
6.48005,-314.361,-294.685,124.625
6.49005,-314.358,-294.685,124.625
6.50005,-314.356,-294.685,124.625
6.51005,-314.354,-294.684,124.625
6.52005,-314.352,-294.684,124.625
6.53005,-314.349,-294.684,124.625
6.54005,-314.347,-294.684,124.625
6.55006,-314.345,-294.684,124.625
6.56006,-314.342,-294.684,124.625
6.57006,-314.34,-294.684,124.625
6.58006,-314.338,-294.684,124.625
6.59006,-314.335,-294.684,124.626
6.60006,-314.333,-294.683,124.626
6.61006,-314.331,-294.683,124.626
6.62006,-314.328,-294.683,124.626
6.63006,-314.326,-294.683,124.626
6.64006,-314.323,-294.683,124.626
6.65006,-314.321,-294.683,124.626
6.66006,-314.319,-294.683,124.626
6.67006,-314.316,-294.683,124.626
6.68006,-314.314,-294.683,124.626
6.69006,-314.311,-294.682,124.627
6.70006,-314.309,-294.682,124.627
6.71006,-314.306,-294.682,124.627
6.72006,-314.304,-294.682,124.627
6.73006,-314.301,-294.682,124.627
6.74006,-314.299,-294.682,124.627
6.75006,-314.296,-294.682,124.627
6.76006,-314.294,-294.682,124.627
6.77006,-314.291,-294.682,124.627
6.78006,-314.289,-294.681,124.628
6.79006,-314.286,-294.681,124.628
6.80006,-314.284,-294.681,124.628
6.81006,-314.281,-294.681,124.628
6.82006,-314.279,-294.681,124.628
6.83006,-314.276,-294.681,124.628
6.84006,-314.274,-294.681,124.628
6.85006,-314.271,-294.681,124.628
6.86006,-314.268,-294.68,124.628
6.87006,-314.266,-294.68,124.628
6.88006,-314.263,-294.68,124.629
6.89006,-314.261,-294.68,124.629
6.90006,-314.258,-294.68,124.629
6.91006,-314.255,-294.68,124.629
6.92006,-314.253,-294.68,124.629
6.93006,-314.25,-294.68,124.629
6.94006,-314.247,-294.679,124.629
6.95006,-314.245,-294.679,124.629
6.96006,-314.242,-294.679,124.629
6.97006,-314.239,-294.679,124.63
6.98006,-314.236,-294.679,124.63
6.99007,-314.234,-294.679,124.63
7.00007,-314.231,-294.679,124.63
7.01007,-314.228,-294.679,124.63
7.02007,-314.226,-294.678,124.63
7.03007,-314.223,-294.678,124.63
7.04007,-314.22,-294.678,124.63
7.05007,-314.217,-294.678,124.63
7.06007,-314.214,-294.678,124.631
7.07007,-314.212,-294.678,124.631
7.08007,-314.209,-294.678,124.631
7.09007,-314.206,-294.678,124.631
7.10007,-314.203,-294.677,124.631
7.11007,-314.2,-294.677,124.631
7.12007,-314.198,-294.677,124.631
7.13007,-314.195,-294.677,124.631
7.14007,-314.192,-294.677,124.632
7.15007,-314.189,-294.677,124.632
7.16007,-314.186,-294.677,124.632
7.17007,-314.183,-294.676,124.632
7.18007,-314.18,-294.676,124.632
7.19007,-314.177,-294.676,124.632
7.20007,-314.174,-294.676,124.632
7.21007,-314.172,-294.676,124.632
7.22007,-314.169,-294.676,124.632
7.23007,-314.166,-294.676,124.633
7.24007,-314.163,-294.676,124.633
7.25007,-314.16,-294.675,124.633
7.26007,-314.157,-294.675,124.633
7.27007,-314.154,-294.675,124.633
7.28007,-314.151,-294.675,124.633
7.29007,-314.148,-294.675,124.633
7.30007,-314.145,-294.675,124.633
7.31007,-314.142,-294.675,124.634
7.32007,-314.139,-294.674,124.634
7.33007,-314.136,-294.674,124.634
7.34007,-314.133,-294.674,124.634
7.35007,-314.129,-294.674,124.634
7.36007,-314.126,-294.674,124.634
7.37007,-314.123,-294.674,124.634
7.38007,-314.12,-294.674,124.634
7.39007,-314.117,-294.673,124.635
7.40007,-314.114,-294.673,124.635
7.41007,-314.111,-294.673,124.635
7.42007,-314.108,-294.673,124.635
7.43008,-314.105,-294.673,124.635
7.44008,-314.101,-294.673,124.635
7.45008,-314.098,-294.673,124.635
7.46008,-314.095,-294.672,124.635
7.47008,-314.092,-294.672,124.636
7.48008,-314.089,-294.672,124.636
7.49008,-314.085,-294.672,124.636
7.50008,-314.082,-294.672,124.636
7.51008,-314.079,-294.672,124.636
7.52008,-314.076,-294.671,124.636
7.53008,-314.072,-294.671,124.636
7.54008,-314.069,-294.671,124.637
7.55008,-314.066,-294.671,124.637
7.56008,-314.063,-294.671,124.637
7.57008,-314.059,-294.671,124.637
7.58008,-314.056,-294.671,124.637
